id,age_cat,is_recid
8371,Less than 25,0
8374,25 - 45,0
8375,Less than 25,0
8376,Less than 25,0
8377,Less than 25,0
8381,25 - 45,0
8382,25 - 45,0
8386,Less than 25,0
8387,25 - 45,0
8393,25 - 45,0
8400,Greater than 45,0
8406,25 - 45,0
8407,25 - 45,0
8423,25 - 45,0
8424,25 - 45,0
8429,Less than 25,0
8436,25 - 45,0
8439,Greater than 45,0
8445,Less than 25,0
8448,25 - 45,0
8454,25 - 45,0
8455,25 - 45,0
8456,25 - 45,0
8457,Less than 25,0
8458,Less than 25,0
8459,25 - 45,0
8460,25 - 45,0
8469,Greater than 45,0
8477,Less than 25,0
8478,Less than 25,0
8479,Less than 25,0
8480,25 - 45,0
8481,25 - 45,0
8482,25 - 45,0
8489,25 - 45,0
8511,Greater than 45,0
8512,25 - 45,0
8518,25 - 45,0
8519,25 - 45,0
8520,25 - 45,0
8522,25 - 45,0
8523,25 - 45,0
8524,25 - 45,0
8526,25 - 45,0
8528,25 - 45,0
8534,25 - 45,0
8548,Greater than 45,0
8549,Greater than 45,0
8551,Greater than 45,0
8555,Greater than 45,0
8556,Greater than 45,0
8563,25 - 45,0
8576,25 - 45,0
8577,Less than 25,0
8578,Less than 25,0
8579,Greater than 45,0
8580,Less than 25,0
8584,25 - 45,0
8588,25 - 45,0
8590,25 - 45,0
8598,25 - 45,0
8599,25 - 45,0
8603,25 - 45,0
8604,Greater than 45,0
8605,25 - 45,0
8607,25 - 45,0
8608,25 - 45,0
8612,25 - 45,0
8613,Greater than 45,0
8614,Greater than 45,0
8615,Less than 25,0
8620,25 - 45,0
8621,Greater than 45,0
8622,Greater than 45,0
8629,25 - 45,0
8640,Greater than 45,0
8646,Less than 25,0
8647,25 - 45,0
8656,Less than 25,0
8659,25 - 45,0
8660,Less than 25,0
8662,Less than 25,0
8669,25 - 45,0
8672,Greater than 45,0
8673,Greater than 45,0
8674,Greater than 45,0
8698,Greater than 45,0
8699,Less than 25,0
8703,25 - 45,0
8707,25 - 45,0
8708,25 - 45,0
8709,Greater than 45,0
8716,25 - 45,0
8721,25 - 45,0
8722,Less than 25,0
8723,25 - 45,0
8727,25 - 45,0
8744,Less than 25,0
8745,Less than 25,0
8746,Less than 25,0
8747,Less than 25,0
8752,25 - 45,0
8753,25 - 45,0
8758,25 - 45,0
8763,25 - 45,0
8764,25 - 45,0
8765,25 - 45,0
8784,25 - 45,0
8789,Less than 25,0
8796,Greater than 45,0
8797,25 - 45,0
8798,25 - 45,0
8807,25 - 45,0
8808,25 - 45,0
8809,25 - 45,0
8810,25 - 45,0
8811,25 - 45,0
8812,Greater than 45,0
8813,25 - 45,0
8814,25 - 45,0
8819,25 - 45,0
8820,Greater than 45,0
8821,Less than 25,0
8822,25 - 45,0
8823,25 - 45,0
8825,25 - 45,0
8826,25 - 45,0
8828,25 - 45,0
8829,25 - 45,0
8830,25 - 45,0
8837,25 - 45,0
8838,25 - 45,0
8845,Greater than 45,0
8850,25 - 45,0
8862,Less than 25,0
8863,Less than 25,0
8864,25 - 45,0
8874,Greater than 45,0
8877,Greater than 45,0
8886,25 - 45,0
8887,25 - 45,0
8888,25 - 45,0
8895,Less than 25,0
8900,Less than 25,0
8901,Less than 25,0
8902,Less than 25,0
8903,25 - 45,0
8907,25 - 45,0
8909,25 - 45,0
8911,25 - 45,0
8913,Greater than 45,0
8939,Greater than 45,0
8943,25 - 45,0
8944,25 - 45,0
8945,25 - 45,0
8946,25 - 45,0
8947,25 - 45,0
8952,25 - 45,0
8955,Greater than 45,0
8956,25 - 45,0
8960,Less than 25,0
8961,Less than 25,0
8964,25 - 45,0
8965,25 - 45,0
8967,25 - 45,0
8968,25 - 45,0
8969,Greater than 45,0
8973,25 - 45,0
8974,25 - 45,0
8975,25 - 45,0
8976,Less than 25,0
8977,Less than 25,0
8980,25 - 45,0
8988,25 - 45,0
8991,Greater than 45,0
8994,25 - 45,0
9003,25 - 45,0
9004,25 - 45,0
9006,25 - 45,0
9007,25 - 45,0
9009,25 - 45,0
9012,Greater than 45,0
9013,Greater than 45,0
9014,25 - 45,0
9023,25 - 45,0
9024,25 - 45,0
9057,Greater than 45,0
9071,Greater than 45,0
9072,Greater than 45,0
9074,25 - 45,0
9075,25 - 45,0
9076,25 - 45,0
9077,Greater than 45,0
9078,Greater than 45,0
9079,25 - 45,0
9080,25 - 45,0
9088,25 - 45,0
9093,Less than 25,0
9094,Less than 25,0
9095,Less than 25,0
9108,Greater than 45,0
9121,Less than 25,0
9122,Less than 25,0
9123,25 - 45,0
9124,25 - 45,0
9125,Less than 25,0
9127,25 - 45,0
9128,25 - 45,0
9132,Less than 25,0
9135,25 - 45,0
9138,25 - 45,0
9140,Less than 25,0
9141,Less than 25,0
9143,25 - 45,0
9149,Greater than 45,0
9154,25 - 45,0
9155,25 - 45,0
9156,25 - 45,0
9162,Less than 25,0
9171,Less than 25,0
9172,25 - 45,0
9173,25 - 45,0
9174,25 - 45,0
9175,25 - 45,0
9176,25 - 45,0
9179,Greater than 45,0
9190,25 - 45,0
9191,25 - 45,0
9192,Greater than 45,0
9193,Greater than 45,0
9198,25 - 45,0
9199,25 - 45,0
9201,25 - 45,0
9206,Greater than 45,0
9207,Greater than 45,0
9208,Greater than 45,0
9209,25 - 45,0
9212,25 - 45,0
9214,Greater than 45,0
9217,25 - 45,0
9218,25 - 45,0
9219,25 - 45,0
9225,Greater than 45,0
9226,25 - 45,0
9227,25 - 45,0
9228,25 - 45,0
9229,25 - 45,0
9230,25 - 45,0
9237,25 - 45,0
9243,Less than 25,0
9244,Less than 25,0
9250,25 - 45,0
9251,25 - 45,0
9252,25 - 45,0
9255,Less than 25,0
9256,Less than 25,0
9262,Greater than 45,0
9263,25 - 45,0
9264,25 - 45,0
9269,25 - 45,0
9272,Less than 25,0
9273,25 - 45,0
9283,Greater than 45,0
9284,Greater than 45,0
9285,Greater than 45,0
9286,25 - 45,0
9287,25 - 45,0
9292,Less than 25,0
9293,25 - 45,0
9296,25 - 45,0
9299,25 - 45,0
9308,25 - 45,0
9309,25 - 45,0
9310,Greater than 45,0
9311,Greater than 45,0
9315,Greater than 45,0
9321,25 - 45,0
9322,Less than 25,0
9348,25 - 45,0
9353,Greater than 45,0
9354,Greater than 45,0
9363,25 - 45,0
9364,Less than 25,0
9365,Less than 25,0
9381,Greater than 45,0
9382,Greater than 45,0
9384,Less than 25,0
9387,Greater than 45,0
9388,Greater than 45,0
9391,25 - 45,0
9392,25 - 45,0
9395,25 - 45,0
9405,25 - 45,0
9406,25 - 45,0
9408,25 - 45,0
9409,25 - 45,0
9410,Greater than 45,0
9414,Less than 25,0
9415,Greater than 45,0
9418,25 - 45,0
9434,25 - 45,0
9435,25 - 45,0
9436,25 - 45,0
9439,25 - 45,0
9442,Greater than 45,0
9443,Greater than 45,0
9444,25 - 45,0
9445,25 - 45,0
9446,25 - 45,0
9457,25 - 45,0
9458,25 - 45,0
9459,25 - 45,0
9472,25 - 45,0
9481,25 - 45,0
9485,Less than 25,0
9489,Less than 25,0
9490,Less than 25,0
9497,25 - 45,0
9500,25 - 45,0
9504,25 - 45,0
9505,25 - 45,0
9519,Less than 25,0
9521,25 - 45,0
9528,25 - 45,0
9530,25 - 45,0
9532,25 - 45,0
9535,25 - 45,0
9536,25 - 45,0
9537,25 - 45,0
9538,25 - 45,0
9541,25 - 45,0
9549,25 - 45,0
9550,25 - 45,0
9551,Less than 25,0
9552,25 - 45,0
9555,Less than 25,0
9556,Less than 25,0
9557,Less than 25,0
9558,Less than 25,0
9561,Greater than 45,0
9563,Greater than 45,0
9564,Greater than 45,0
9565,Greater than 45,0
9572,25 - 45,0
9573,25 - 45,0
9587,25 - 45,0
9595,25 - 45,0
9596,25 - 45,0
9599,25 - 45,0
9601,Greater than 45,0
9618,25 - 45,0
9620,25 - 45,0
9621,25 - 45,0
9622,25 - 45,0
9628,Greater than 45,0
9629,Greater than 45,0
9630,25 - 45,0
9631,25 - 45,0
9633,Greater than 45,0
9634,Greater than 45,0
9635,25 - 45,0
9638,Less than 25,0
9639,Less than 25,0
9644,25 - 45,0
9645,25 - 45,0
9649,25 - 45,0
9653,25 - 45,0
9654,25 - 45,0
9660,25 - 45,0
9661,25 - 45,0
9662,25 - 45,0
9664,Greater than 45,0
9665,Greater than 45,0
9674,25 - 45,0
9685,25 - 45,0
9705,25 - 45,0
9714,Less than 25,0
9715,Less than 25,0
9721,25 - 45,0
9737,Less than 25,0
9738,Greater than 45,0
9739,Greater than 45,0
9740,Greater than 45,0
9748,25 - 45,0
9749,25 - 45,0
9757,25 - 45,0
9769,Greater than 45,0
9772,25 - 45,0
9773,Less than 25,0
9774,Less than 25,0
9775,Less than 25,0
9781,Greater than 45,0
9782,Greater than 45,0
9799,25 - 45,0
9803,25 - 45,0
9805,Greater than 45,0
9807,25 - 45,0
9815,25 - 45,0
9834,25 - 45,0
9837,Less than 25,0
9838,Less than 25,0
9839,25 - 45,0
9843,Greater than 45,0
9844,Less than 25,0
9845,25 - 45,0
9851,25 - 45,0
9858,25 - 45,0
9859,25 - 45,0
9860,25 - 45,0
9861,25 - 45,0
9865,25 - 45,0
9868,25 - 45,0
9870,Greater than 45,0
9883,Greater than 45,0
9884,25 - 45,0
9886,Greater than 45,0
9888,Less than 25,0
9912,25 - 45,0
9913,25 - 45,0
9916,Greater than 45,0
9926,25 - 45,0
9930,Less than 25,0
9931,25 - 45,0
9942,25 - 45,0
9947,25 - 45,0
9948,25 - 45,0
9949,Greater than 45,0
9950,25 - 45,0
9951,Less than 25,0
9961,25 - 45,0
9972,Greater than 45,0
9973,Greater than 45,0
9974,25 - 45,0
9978,Less than 25,0
9979,Greater than 45,0
9986,25 - 45,0
9987,25 - 45,0
9996,25 - 45,0
10003,Less than 25,0
10006,Greater than 45,0
10007,Less than 25,0
10008,Greater than 45,0
10011,25 - 45,0
10023,25 - 45,0
10025,25 - 45,0
10035,Greater than 45,0
10036,Less than 25,0
10037,25 - 45,0
10042,Greater than 45,0
10043,Less than 25,0
10050,Greater than 45,0
10054,Greater than 45,0
10057,25 - 45,0
10058,25 - 45,0
10067,25 - 45,0
10068,25 - 45,0
10069,25 - 45,0
10070,Less than 25,0
10079,Less than 25,0
10080,Less than 25,0
10083,Greater than 45,0
10085,Greater than 45,0
10089,Greater than 45,0
10093,Greater than 45,0
10094,Greater than 45,0
10099,Less than 25,0
10100,25 - 45,0
10102,Greater than 45,0
10114,25 - 45,0
10120,Greater than 45,0
10121,Greater than 45,0
10122,Greater than 45,0
10128,Less than 25,0
10129,25 - 45,0
10132,Greater than 45,0
10133,25 - 45,0
10135,Greater than 45,0
10141,25 - 45,0
10144,25 - 45,0
10148,25 - 45,0
10150,Less than 25,0
10155,Greater than 45,0
10175,25 - 45,0
10184,25 - 45,0
10185,Less than 25,0
10186,Less than 25,0
10188,Less than 25,0
10189,Less than 25,0
10190,Less than 25,0
10195,25 - 45,0
10196,25 - 45,0
10207,Less than 25,0
10208,Less than 25,0
10209,25 - 45,0
10210,25 - 45,0
10211,25 - 45,0
10214,25 - 45,0
10215,25 - 45,0
10219,Greater than 45,0
10220,25 - 45,0
10225,25 - 45,0
10226,25 - 45,0
10227,25 - 45,0
10228,Greater than 45,0
10231,25 - 45,0
10241,25 - 45,0
10248,25 - 45,0
10250,25 - 45,0
10251,25 - 45,0
10253,25 - 45,0
10256,Less than 25,0
10265,25 - 45,0
10272,Greater than 45,0
10286,Greater than 45,0
10287,25 - 45,0
10290,Less than 25,0
10291,Less than 25,0
10292,Less than 25,0
10299,25 - 45,0
10300,25 - 45,0
10301,25 - 45,0
10302,Less than 25,0
10306,Greater than 45,0
10307,25 - 45,0
10310,Less than 25,0
10311,Less than 25,0
10313,Greater than 45,0
10315,Greater than 45,0
10320,Less than 25,0
10331,25 - 45,0
10332,25 - 45,0
10333,25 - 45,0
10334,25 - 45,0
10351,Less than 25,0
10364,Greater than 45,0
10366,25 - 45,0
10369,Greater than 45,0
10373,Greater than 45,0
10374,Greater than 45,0
10376,25 - 45,0
10378,Less than 25,0
10379,25 - 45,0
10380,25 - 45,0
10381,25 - 45,0
10382,Greater than 45,0
10386,Greater than 45,0
10393,25 - 45,0
10400,25 - 45,0
10408,25 - 45,0
10409,25 - 45,0
10410,25 - 45,0
10411,25 - 45,0
10425,Greater than 45,0
10428,25 - 45,0
10429,Greater than 45,0
10430,Greater than 45,0
10434,25 - 45,0
10435,Greater than 45,0
10437,25 - 45,0
10439,25 - 45,0
10442,Less than 25,0
10447,25 - 45,0
10448,25 - 45,0
10453,Less than 25,0
10454,Less than 25,0
10455,Less than 25,0
10461,25 - 45,0
10462,Greater than 45,0
10466,Greater than 45,0
10469,25 - 45,0
10470,25 - 45,0
10471,25 - 45,0
10474,25 - 45,0
10475,Greater than 45,0
10476,Less than 25,0
10477,25 - 45,0
10480,Less than 25,0
10486,25 - 45,0
10488,Greater than 45,0
10489,Greater than 45,0
10490,Greater than 45,0
10491,Less than 25,0
10495,25 - 45,0
10502,25 - 45,0
10513,Less than 25,0
10514,25 - 45,0
10520,Less than 25,0
10525,25 - 45,0
10527,25 - 45,0
10538,25 - 45,0
10551,Greater than 45,0
10552,Less than 25,0
10553,Less than 25,0
10563,25 - 45,0
10564,25 - 45,0
10569,25 - 45,0
10570,Less than 25,0
10572,Less than 25,0
10573,Less than 25,0
10604,Less than 25,0
10605,Less than 25,0
10626,Less than 25,0
10627,Less than 25,0
10628,Less than 25,0
10629,Less than 25,0
10654,Greater than 45,0
10658,25 - 45,0
10662,Greater than 45,0
10663,25 - 45,0
10664,25 - 45,0
10665,25 - 45,0
10675,Less than 25,0
10681,25 - 45,0
10682,25 - 45,0
10685,25 - 45,0
10691,Less than 25,0
10696,25 - 45,0
10729,Less than 25,0
10730,Less than 25,0
10738,25 - 45,0
10742,25 - 45,0
10743,25 - 45,0
10756,25 - 45,0
10761,25 - 45,0
10762,25 - 45,0
10773,25 - 45,0
10775,25 - 45,0
10792,Greater than 45,0
10794,25 - 45,0
10808,25 - 45,0
10812,25 - 45,0
10813,Less than 25,0
10818,Greater than 45,0
10829,25 - 45,0
10831,25 - 45,0
10835,25 - 45,0
10855,25 - 45,0
10863,25 - 45,0
10864,25 - 45,0
10865,25 - 45,0
10868,25 - 45,0
10869,Less than 25,0
10877,Greater than 45,0
10886,Less than 25,0
10887,Less than 25,0
10888,25 - 45,0
10889,25 - 45,0
10894,25 - 45,0
10895,Less than 25,0
10902,25 - 45,0
10903,25 - 45,0
10913,25 - 45,0
10918,25 - 45,0
10919,25 - 45,0
10921,Less than 25,0
10925,Greater than 45,0
10926,Greater than 45,0
10927,Greater than 45,0
10929,25 - 45,0
10936,25 - 45,0
10943,Greater than 45,0
10944,Greater than 45,0
10945,25 - 45,0
10946,25 - 45,0
10947,Greater than 45,0
10967,25 - 45,0
10968,25 - 45,0
10969,25 - 45,0
10970,25 - 45,0
10971,25 - 45,0
10972,25 - 45,0
10980,Less than 25,0
10984,Greater than 45,0
10985,Greater than 45,0
10986,Greater than 45,0
10987,Less than 25,0
10998,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
